,article_name,no_footnotes,primary_sources,refimprove,original_research,advert,notability,file_name,file_name_with_suffix,word_cnt,char_cnt,sentence_cnt,max_sentence_words_len,words_per_paragraph_avg,abstract_chars_len,abstract_words_len,std_dev_sections_chars_len,std_dev_sections_words_len,max_section_chars_len,max_section_words_len,min_section_chars_len,min_section_words_len,file_cnt,section_cnt,sub_section_cnt,image_cnt,images_per_section,ref_cnt,ref_per_sect,table_cnt,external_links_cnt,ext_link_per_sect,passive_sentence_count,questions_count,long_phrase_rate,short_phrase_rate,auxVerbs_count,conjunctions_count,conjunctions_rate,bgn_phrase_pronoun,bgn_phrase_article,bgn_phrase_conjunction,bgn_phrase_subordinating_conjunction,bgn_phrase_inter_pronoun,bgn_phrase_preposition,nominalization_count,nominalization_rate,preposition_count,preposition_rate,to_be_count,to_be_rate,pronouns_count,ARI,coleman_liau,flesh,Kincaid,fog,Lix,Smog,age,age_per_review_30_days,avg_edit_per_usr,ip_count,review_count,user_count,occasional_usr_rvw_rate,rev_porc_Last3Months,Most_active_users_rvw_rate,std_dev_edit_per_usr,Reviews_per_day,section_cnt_include_abstract,subsection_per_section_avg,citation_count_per_text_length,links_per_text_length
894,Maury_Regional_Medical_Center,0,0,0,0,1,0,21179,21179.txt,168,1038,17,28,12.923076923076925,857,123,333.1409444797935,49.4031038161234,858,124,87,11,10.0,1.0,0.0,11.0,11.0,0.0,0.0,7.0,5.0,5.0,1,0,0.0,1.0,3,17,0.1011904761904762,1,3,0,0,0,0,2,0.011904761904761904,11,0.06547619047619048,6,0.03571428571428571,4,12.612247899159662,17.55607142857143,194.12502167630055,-12.282283925130743,5.746958436553812,52.144257703081216,15.247448713915892,2922.0,-1.0,2.2222222222222223,2.0,40.0,18.0,0.25,0.025,0.0,3.1753488370077383,0.013689253935660506,2.0,0.0,0.0,0.029761904761904764
895,The_Miracles,0,1,0,0,0,0,46787,46787.txt,5580,28188,260,131,77.5,3894,662,5697.065862134648,930.709373273956,18670,3046,29,3,13.0,11.0,4.0,11.0,1.0,144.0,13.090909090909092,7.0,121.0,11.0,60,4,0.04048582995951417,0.8016194331983806,85,945,0.1693548387096774,24,66,65,2,3,53,57,0.010215053763440859,732,0.13118279569892474,118,0.021146953405017918,247,13.093866004962786,12.556150537634403,191.03507139620154,-12.131265887565975,5.237616922323387,44.93824097049904,19.173339886273435,5780.0,30.0,7.781862745098039,171.0,3175.0,408.0,0.13858267716535433,0.0015748031496062992,0.75748031496063,90.38043951515048,0.5493079584775087,12.0,0.3333333333333333,0.025806451612903226,0.021684587813620072
896,"San_Felipe,_Yaracuy",0,0,1,0,0,0,36945,36945.txt,542,2792,33,39,36.13333333333333,454,73,456.8605731876338,77.48333154083312,1453,242,184,28,8.0,7.0,0.0,9.0,1.2857142857142858,5.0,0.7142857142857143,6.0,7.0,1.0,8,0,0.0,0.9393939393939394,9,91,0.16789667896678967,3,10,11,0,0,10,7,0.012915129151291513,83,0.15313653136531366,19,0.03505535055350553,17,11.044704237951471,12.714538745387447,191.97076576195562,-12.237013501940176,5.627851848719062,43.177009951917704,18.0453858828425,5191.0,-1.0,1.5402298850574712,18.0,134.0,87.0,0.5298507462686567,0.01492537313432836,0.19402985074626866,1.8415434936219903,0.025813908688114045,8.0,0.0,0.00922509225092251,0.012915129151291513
897,Lies_Across_America,0,0,0,1,0,0,356,356.txt,370,1965,22,33,41.111111111111114,2315,359,0.0,0.0,2323,366,2323,366,3.0,1.0,0.0,4.0,4.0,7.0,7.0,1.0,6.0,6.0,7,2,0.0,0.9,8,67,0.1810810810810811,0,8,3,1,0,2,3,0.008108108108108109,51,0.13783783783783785,12,0.032432432432432434,3,11.993009828009825,13.696891891891887,192.31719878275226,-12.24570490337666,5.3202530775049865,44.92628992628993,17.631845717164637,4003.0,-1.0,1.8918918918918919,5.0,70.0,37.0,0.4571428571428571,0.0,0.2285714285714285,2.9819113805694437,0.01748688483637272,2.0,0.0,0.01891891891891892,0.016216216216216217
898,T._P._Rajeevan,0,0,0,0,1,0,35651,35651.txt,410,2265,26,45,29.285714285714285,982,145,297.4460623373588,43.60917334690031,984,146,172,26,13.0,6.0,0.0,13.0,2.1666666666666665,13.0,2.1666666666666665,7.0,13.0,2.1666666666666665,8,0,0.0,0.8695652173913043,9,64,0.15609756097560976,6,0,3,0,0,3,6,0.014634146341463415,51,0.12439024390243902,14,0.03414634146341464,18,12.474493433395873,14.836219512195115,193.34668429979004,-12.336238356754427,6.059645722285037,45.0375234521576,18.859964108990333,4697.0,-1.0,1.7741935483870968,10.0,110.0,62.0,0.509090909090909,0.0,0.18181818181818185,2.0317872642976305,0.0234192037470726,7.0,0.0,0.03170731707317073,0.03170731707317073
899,Lee_Tim-sing,1,0,0,0,0,0,45665,45665.txt,169,903,9,37,15.363636363636365,0,0,371.6739162222714,61.97983543056564,905,149,0,0,7.0,5.0,2.0,7.0,1.4,2.0,0.4,8.0,7.0,1.4,3,1,0.0,0.8888888888888888,3,29,0.17159763313609466,1,1,3,0,0,2,2,0.01183431952662722,24,0.14201183431952666,4,0.02366863905325444,5,13.125338593030904,14.073786982248519,191.9491983329729,-12.186331033307777,5.902505127549852,44.22156476002629,19.832508230603466,3191.0,-1.0,2.0277777777777777,9.0,73.0,36.0,0.5205479452054794,0.0273972602739726,0.3835616438356164,4.812483766206387,0.02287684111563773,6.0,0.3333333333333333,0.01183431952662722,0.04142011834319527
900,Daniel_Lessmann,1,0,0,0,0,0,14682,14682.txt,395,2060,28,28,28.214285714285715,2202,353,980.5,160.5,2206,357,245,36,9.0,4.0,0.0,8.0,2.0,2.0,0.5,4.0,12.0,3.0,7,0,0.0,1.0,7,71,0.17974683544303796,9,7,4,0,0,3,6,0.015189873417721518,58,0.1468354430379747,10,0.02531645569620253,24,10.187115732368902,12.790886075949366,191.89061140469462,-12.20995944451272,5.503551677522428,43.4742314647378,16.732131246511905,3697.0,-1.0,1.8928571428571428,0.0,53.0,28.0,0.4150943396226415,0.0,0.22641509433962265,2.926150761092804,0.014335948065999459,5.0,0.0,0.005063291139240506,0.030379746835443037
901,197,0,0,1,0,0,0,4390,4390.txt,385,2015,29,29,16.73913043478261,417,73,464.6425149151406,66.51482708556208,1446,221,418,73,3.0,4.0,2.0,4.0,1.0,2.0,0.5,4.0,2.0,0.5,5,0,0.0,1.0,6,56,0.14545454545454545,1,6,2,0,0,1,1,0.002597402597402597,49,0.12727272727272726,6,0.015584415584415584,12,9.858969995521717,12.767142857142856,192.70585382359573,-12.319054493893207,6.22253875157101,46.2628750559785,17.668756381953568,6458.0,-1.0,1.944954128440367,11.0,212.0,109.0,0.330188679245283,0.0,0.1179245283018868,2.0256533475338268,0.032827500774233506,5.0,0.4,0.005194805194805196,0.005194805194805196
902,27th_Regiment_Royal_Artillery,0,1,0,0,0,0,43776,43776.txt,203,1006,10,32,29.0,120,21,330.4300228490141,57.719628858435634,864,149,120,21,4.0,3.0,2.0,4.0,1.3333333333333333,16.0,5.333333333333333,1.0,5.0,1.6666666666666667,4,0,0.0,1.0,4,43,0.21182266009852216,4,4,2,0,0,0,3,0.014778325123152709,36,0.17733990147783252,5,0.024630541871921183,8,12.061182266009851,11.911034482758614,190.87259443339957,-12.132439745761886,5.3222262484208045,46.90098522167487,18.874507866387546,371.0,-1.0,6.2,0.0,31.0,5.0,0.03225806451612903,0.0,0.0,3.249615361854384,0.08355795148247977,4.0,0.5,0.07881773399014777,0.024630541871921183
903,Hans-Jürgen_von_Cramon-Taubadel,0,0,1,0,0,1,58774,58774.txt,427,2147,30,37,38.81818181818182,2273,367,1001.0,162.5,2277,371,275,46,5.0,2.0,2.0,6.0,3.0,4.0,2.0,4.0,3.0,1.5,3,0,0.0,0.9310344827586208,5,66,0.15456674473067916,3,3,3,1,0,2,4,0.00936768149882904,58,0.1358313817330211,10,0.0234192037470726,10,9.369032006245122,11.707798594847775,190.26496399856453,-12.029691885305894,6.53848853964303,37.886729117876655,18.588457268119896,3859.0,-1.0,2.090909090909091,4.0,46.0,22.0,0.3695652173913043,0.021739130434782608,0.0,3.996538294461889,0.011920186576833377,3.0,0.6666666666666666,0.00936768149882904,0.00702576112412178
904,Bill_Kaulitz,0,0,0,1,0,0,35761,35761.txt,1990,9879,117,47,39.01960784313726,11660,1923,2033.1503252091227,341.12126038362703,6436,1077,261,30,16.0,7.0,8.0,15.0,2.142857142857143,38.0,5.428571428571429,5.0,31.0,4.428571428571429,26,1,0.0,0.9375,34,333,0.16733668341708546,18,28,19,2,0,15,11,0.005527638190954774,253,0.1271356783919598,57,0.028643216080402014,93,10.456228278142852,11.676035175879395,191.1430705371681,-12.168015190335725,5.38283361335476,40.12412489799425,17.667249405672663,3595.0,30.0,2.1526315789473682,181.0,818.0,380.0,0.5061124694376528,0.002444987775061125,0.3312958435207824,3.702170049113437,0.227538247566064,8.0,1.0,0.019095477386934675,0.015577889447236181
905,Thirty-Six_Stratagems,0,0,0,1,0,0,17014,17014.txt,2757,13628,172,48,49.23214285714285,415,68,5164.631857375916,870.1748227926512,12536,2106,416,69,5.0,5.0,6.0,6.0,1.2,12.0,2.4,4.0,13.0,2.6,39,0,0.0,0.9593023255813954,49,402,0.1458106637649619,5,31,23,11,8,10,32,0.011606819006166122,307,0.11135291984040624,105,0.038084874863982585,165,9.866319432143133,11.442988755894088,190.40164223490032,-12.069884296971637,4.885938964339672,38.73490944825434,16.147198835086595,5654.0,-1.0,2.053984575835476,187.0,799.0,389.0,0.5269086357947435,0.0050062578222778474,0.3041301627033792,3.4502694643877967,0.14131588256101876,6.0,1.0,0.004352557127312296,0.004715270221254987
906,2013_Texas_A&M_Aggies_football_team,0,0,0,1,0,0,45314,45314.txt,2867,13661,133,58,44.796875,550,92,4203.936068997984,742.0163407904167,11715,2066,14,1,75.0,8.0,22.0,76.0,9.5,60.0,7.5,52.0,43.0,5.375,27,0,0.022900763358778626,0.8549618320610687,32,483,0.16846878269968607,5,58,27,1,0,19,10,0.0034879665155214514,355,0.12382281130101153,49,0.01709103592605511,42,11.790926566503458,10.873627485176144,189.74304101479424,-12.022278348613176,5.4196164247911724,41.43780011591589,19.452254913212453,2567.0,30.0,3.3536585365853657,19.0,275.0,82.0,0.3054545454545455,0.01818181818181818,0.3345454545454545,7.1475245629272175,0.10712894429294896,9.0,2.4444444444444446,0.02092779909312871,0.014998256016742241
907,David_Godman,0,1,0,0,0,0,46158,46158.txt,1486,9332,166,36,38.1025641025641,335,59,2386.371984833881,309.45223783323985,5475,717,289,43,6.0,4.0,4.0,6.0,1.5,60.0,15.0,4.0,25.0,6.25,11,1,0.0,0.9741935483870968,21,270,0.1816958277254374,7,12,17,1,2,15,33,0.02220726783310902,212,0.1426648721399731,25,0.016823687752355317,56,12.624450047836028,17.837604306864062,193.48035742945012,-12.167181904663556,5.77815934866296,39.84009794224002,14.735026347371106,5323.0,-1.0,3.7,9.0,222.0,60.0,0.25225225225225223,0.0045045045045045045,0.5540540540540541,12.245193807766748,0.04170580499718204,5.0,0.8,0.04037685060565276,0.016823687752355317
908,Swalla,0,1,0,0,0,0,43725,43725.txt,610,2906,36,38,33.888888888888886,312,49,334.89437871955863,64.65165685961867,1214,225,101,9,9.0,9.0,3.0,9.0,1.0,195.0,21.66666666666667,12.0,105.0,11.666666666666664,6,0,0.0,0.9428571428571428,7,112,0.1836065573770492,5,6,7,2,0,5,3,0.004918032786885246,94,0.1540983606557377,16,0.026229508196721308,21,9.480353369763202,10.489081967213114,190.64585569708802,-12.148445477418118,5.456846998296347,33.82969034608379,17.66287829861518,1001.0,-1.0,3.2857142857142856,70.0,529.0,161.0,0.3553875236294896,0.020793950850661626,0.5217391304347826,14.369968105416115,0.5284715284715285,10.0,0.3,0.319672131147541,0.1721311475409836
909,The_7th_Hunt,0,0,0,0,0,1,24554,24554.txt,223,1189,22,28,13.9375,578,94,84.83840849258993,14.514360704718161,579,94,376,60,4.0,4.0,0.0,5.0,1.25,10.0,2.5,2.0,7.0,1.75,1,0,0.0,1.0,1,39,0.17488789237668162,1,4,0,0,0,0,3,0.01345291479820628,32,0.14349775784753366,4,0.017937219730941704,5,8.75114145943742,12.644887892376685,192.31569857475287,-12.240271773770775,6.270666460491728,37.04219323277619,15.950956440636835,2864.0,30.0,1.85,3.0,37.0,20.0,0.5135135135135135,0.027027027027027032,0.0,3.1118473211261506,0.01291899441340782,5.0,0.0,0.044843049327354265,0.03139013452914798
910,Merillat_Industries,0,1,0,0,0,0,1896,1896.txt,285,1508,19,28,31.66666666666667,1778,276,0.0,0.0,1786,283,1786,283,5.0,1.0,0.0,6.0,6.0,0.0,0.0,3.0,4.0,4.0,4,0,0.0,1.0,5,47,0.1649122807017544,1,6,4,0,0,4,4,0.014035087719298246,39,0.1368421052631579,12,0.042105263157894736,6,10.991684210526316,13.365333333333329,192.43217539206105,-12.26660672902415,5.432141095444178,45.526315789473685,17.048787173725408,5433.0,-1.0,1.6470588235294117,10.0,56.0,34.0,0.5535714285714286,0.0,0.23214285714285715,2.2603674892070784,0.010307380820909259,2.0,0.0,0.0,0.014035087719298246
911,Gillies_MacKinnon,1,0,0,0,0,0,6009,6009.txt,207,1069,26,25,9.0,653,112,257.692754177442,44.00252518006464,654,112,59,9,7.0,4.0,0.0,6.0,1.5,4.0,1.0,4.0,16.0,4.0,1,0,0.0,1.0,1,28,0.13526570048309178,4,6,1,0,0,1,3,0.014492753623188406,20,0.0966183574879227,2,0.00966183574879227,10,6.874392419175027,10.849323671497583,189.88065639927154,-11.942265695963993,5.6952608198551165,30.6668524712003,13.579370346248254,5200.0,-1.0,1.35,10.0,81.0,60.0,0.6913580246913579,0.0,0.1111111111111111,0.8033674785274516,0.015576923076923075,5.0,0.0,0.01932367149758454,0.07729468599033816
912,William_Thomas_Berger,1,0,0,0,0,0,176,176.txt,206,1043,8,38,51.5,1244,205,0.0,0.0,1247,207,1247,207,7.0,1.0,0.0,8.0,8.0,0.0,0.0,3.0,2.0,2.0,1,0,0.0,0.875,1,38,0.18446601941747573,1,4,3,1,0,2,2,0.009708737864077669,31,0.15048543689320387,4,0.019417475728155338,6,15.292233009708738,12.85665048543689,192.1247097850673,-12.280393143378415,5.246719228513716,50.992718446601934,20.748239349298853,4818.0,-1.0,1.8965517241379308,3.0,55.0,29.0,0.509090909090909,0.0,0.3636363636363637,3.8663885348549054,0.01141552511415525,2.0,0.0,0.0,0.009708737864077669
913,Iron_Butt_Association,0,1,0,0,0,0,31540,31540.txt,1803,8906,90,51,43.97560975609756,1427,234,2374.5426226258114,387.7688314791,6866,1132,1429,236,3.0,5.0,10.0,4.0,0.8,37.0,7.4,2.0,30.0,6.0,31,0,0.02325581395348837,0.8604651162790697,36,268,0.14864115363283414,2,35,14,3,0,9,27,0.014975041597337773,204,0.11314475873544093,67,0.037160288408208536,22,11.851924570160847,11.796417082640044,191.00175685868763,-12.154459922137404,5.456617542013653,40.72107598447033,19.072751268321593,5590.0,30.0,1.8928571428571428,37.0,159.0,84.0,0.5723270440251572,0.012578616352201259,0.16981132075471694,1.9604907542169512,0.02844364937388193,6.0,1.6666666666666667,0.020521353300055462,0.016638935108153074
914,Low-key_photography,0,1,0,0,0,0,2271,2271.txt,2205,11800,98,134,30.625,988,143,1638.2931346562275,259.5528919193614,8288,1304,0,0,21.0,6.0,3.0,21.0,3.5,106.0,17.666666666666668,2.0,36.0,6.0,31,1,0.0425531914893617,0.7553191489361702,37,354,0.16054421768707486,5,24,17,1,0,14,20,0.0090702947845805,275,0.12471655328798185,75,0.034013605442176874,34,15.02544217687075,14.386848072562358,192.11876244283025,-12.207925170068028,5.272792958991507,50.57256235827664,19.81835731744164,808.0,-1.0,6.357142857142858,3.0,178.0,28.0,0.1348314606741573,0.005617977528089888,0.6573033707865169,24.09190029315558,0.2202970297029703,7.0,0.42857142857142855,0.04807256235827664,0.0163265306122449
915,Technomancy,0,0,0,1,0,0,27153,27153.txt,1029,5564,48,41,33.19354838709677,561,87,2073.897940272536,332.70206892453604,5115,813,563,89,7.0,6.0,1.0,7.0,1.1666666666666667,7.0,1.1666666666666667,8.0,4.0,0.6666666666666666,15,0,0.0,0.8541666666666666,18,175,0.17006802721088435,6,10,20,0,1,20,14,0.013605442176870748,134,0.13022351797862006,39,0.037900874635568516,40,14.75662172011662,14.648940719144795,192.37581642434108,-12.229937247570286,5.405148326147756,53.79901603498542,19.789133390380808,4711.0,10.0,1.3015873015873016,61.0,164.0,126.0,0.7865853658536586,0.024390243902439025,0.15853658536585366,1.012114491133736,0.03481214179579707,7.0,0.14285714285714285,0.006802721088435374,0.003887269193391642
916,Masayuki_Hisataka,0,0,0,0,0,1,6746,6746.txt,385,2193,25,39,21.38888888888889,1635,248,360.0,61.0,1640,253,920,131,7.0,1.0,0.0,8.0,8.0,2.0,2.0,4.0,4.0,4.0,3,0,0.0,0.92,4,56,0.14545454545454545,6,2,1,0,0,1,8,0.020779220779220783,41,0.10649350649350647,8,0.020779220779220783,9,13.098649350649351,15.801999999999996,193.33799626912082,-12.292368089730608,6.783685516489892,50.9844155844156,20.216271373325874,5220.0,-1.0,1.5087719298245614,10.0,86.0,57.0,0.6162790697674418,0.0,0.16279069767441862,1.3785526555680905,0.016475095785440614,2.0,0.0,0.005194805194805196,0.010389610389610391
917,Hedvig_Wigert,1,0,0,0,0,0,21760,21760.txt,372,1878,16,67,62.0,2246,369,0.0,0.0,2251,372,2251,372,3.0,1.0,0.0,4.0,4.0,0.0,0.0,1.0,0.0,0.0,5,0,0.0625,0.8125,5,64,0.1720430107526882,6,4,2,0,0,1,9,0.024193548387096774,55,0.1478494623655914,13,0.03494623655913978,22,13.972903225806455,12.644677419354839,191.93548773575185,-12.257657253770313,5.576330344566972,46.90591397849462,20.695338369186388,4115.0,-1.0,1.7692307692307692,4.0,46.0,26.0,0.4130434782608696,0.0,0.2391304347826087,2.4083189157584592,0.01117861482381531,2.0,0.0,0.0,0.0
918,Clint_Curtis,0,1,0,0,0,0,18842,18842.txt,1864,9933,86,80,42.36363636363637,996,147,1274.008477208845,203.08579467801292,3714,595,639,103,7.0,7.0,3.0,5.0,0.7142857142857143,34.0,4.857142857142857,2.0,17.0,2.4285714285714284,20,0,0.07142857142857142,0.8095238095238095,35,315,0.16899141630901288,6,16,21,0,0,18,40,0.02145922746781116,260,0.13948497854077252,45,0.024141630901287552,62,14.506152435372787,14.202880901287553,192.51735510889702,-12.269138105672814,5.8242864315376535,50.32248727417906,20.88529342589136,5333.0,-1.0,2.375796178343949,62.0,373.0,157.0,0.4048257372654155,0.0026809651474530827,0.3136729222520107,4.9701651305253085,0.06994187136696044,8.0,0.375,0.018240343347639486,0.009120171673819743
919,Dead_Silence_Tour,0,1,0,0,0,0,39165,39165.txt,357,1945,70,38,4.958333333333333,613,106,246.0573555539891,34.198765409814946,1088,167,528,86,5.0,4.0,0.0,6.0,1.5,2.0,0.5,6.0,3.0,0.75,0,0,0.0,0.9857142857142858,0,42,0.1176470588235294,0,8,1,0,0,0,1,0.0028011204481792717,34,0.09523809523809523,1,0.0028011204481792717,8,6.7809243697479005,10.407422969187676,191.30098492867583,-12.06983733339094,5.572587904056224,27.22885154061625,11.40917865872082,2741.0,-1.0,2.0714285714285716,8.0,58.0,28.0,0.4827586206896552,0.017241379310344827,0.3103448275862069,3.337034981706936,0.02116016052535571,5.0,0.0,0.0056022408963585435,0.008403361344537815
920,"Silver_Pagoda,_Phnom_Penh",1,1,1,1,0,0,56565,56565.txt,372,1986,25,98,8.08695652173913,1716,277,324.8163309225988,52.91824063632402,1719,280,0,0,24.0,1.0,0.0,24.0,24.0,2.0,2.0,10.0,7.0,7.0,7,0,0.04,0.92,7,62,0.16666666666666666,1,14,1,0,0,1,0,0.0,53,0.1424731182795699,13,0.03494623655913978,5,11.155322580645164,13.62887096774193,192.3853939674496,-12.248285904557711,5.9622713835558585,40.148817204301075,18.0996688705415,4975.0,30.0,1.6588235294117648,23.0,141.0,85.0,0.6453900709219859,0.007092198581560284,0.1773049645390071,1.7400234656175342,0.02834170854271357,2.0,0.0,0.005376344086021507,0.01881720430107527
921,Jau_Tithe_Khau,0,0,1,0,0,0,45705,45705.txt,492,2317,33,34,30.75,504,90,735.5924415054848,135.11713436866546,1994,362,81,10,5.0,6.0,1.0,5.0,0.8333333333333334,3.0,0.5,3.0,3.0,0.5,11,0,0.0,0.96875,12,78,0.15853658536585366,4,12,5,0,0,4,5,0.01016260162601626,58,0.11788617886178862,24,0.04878048780487805,21,8.205582039911308,9.925873983739834,190.4439613926405,-12.133845674073918,4.835833061394922,37.063562453806355,15.468141218904504,3922.0,-1.0,1.5714285714285714,4.0,55.0,35.0,0.5454545454545454,0.0,0.12727272727272726,1.5537908861780023,0.014023457419683834,7.0,0.14285714285714285,0.006097560975609756,0.006097560975609756
922,Lau_Ho_Lam,0,0,1,0,0,0,23737,23737.txt,214,1031,12,29,10.7,168,29,311.4899677357202,56.16271004857225,841,150,71,10,5.0,5.0,6.0,6.0,1.2,4.0,0.8,4.0,5.0,1.0,0,0,0.0,1.0,1,32,0.14953271028037382,4,2,3,1,0,0,2,0.009345794392523364,28,0.1308411214953271,2,0.009345794392523364,13,10.178302180685355,10.894345794392517,189.06214443376808,-11.914178549090348,5.729236654368774,34.65576323987539,18.652475842498525,1024.0,-1.0,3.4166666666666665,0.0,41.0,12.0,0.17073170731707318,0.024390243902439025,0.0,4.7945442245314265,0.0400390625,6.0,1.0,0.018691588785046728,0.02336448598130841
923,Resting_metabolic_rate,0,0,0,0,1,0,13455,13455.txt,1449,8592,55,56,55.73076923076921,1562,227,998.7138529128353,142.9713257964687,3098,454,369,52,8.0,5.0,5.0,9.0,1.8,34.0,6.8,1.0,20.0,4.0,26,0,0.05555555555555555,0.6851851851851852,28,273,0.18840579710144928,2,14,19,1,0,17,42,0.028985507246376805,196,0.13526570048309178,39,0.02691511387163561,8,19.67117447769622,17.986666666666668,193.7959883815076,-12.29824019454758,5.998472072822327,65.40687621557186,23.61332314084973,5345.0,-1.0,1.8157894736842104,4.0,69.0,38.0,0.5362318840579711,0.028985507246376805,0.17391304347826084,2.078581121753163,0.012909260991580915,6.0,0.8333333333333334,0.023464458247066944,0.013802622498274672
924,British_Army_Training_Unit_Suffield,0,1,0,0,0,0,2051,2051.txt,610,3288,35,58,32.10526315789474,501,78,563.1056739192032,89.54080385810455,1761,275,501,78,7.0,5.0,0.0,8.0,1.6,4.0,0.8,3.0,5.0,1.0,13,0,0.057142857142857134,0.8571428571428571,13,88,0.14426229508196722,0,5,9,0,0,9,5,0.008196721311475409,62,0.10163934426229508,20,0.032786885245901634,4,12.671957845433257,14.226754098360656,193.00175732918515,-12.321473535160143,5.9516860117266965,51.362997658079614,19.353243452861925,5567.0,-1.0,1.5064935064935066,21.0,116.0,77.0,0.6810344827586207,0.017241379310344827,0.12931034482758622,1.1032352549124147,0.020837075624214118,6.0,0.0,0.006557377049180328,0.008196721311475409
925,Federal_Land_Development_Authority,0,1,0,0,0,0,41487,41487.txt,863,4448,53,38,41.095238095238095,715,106,641.1359710181089,109.53031036607578,2155,361,250,42,8.0,7.0,0.0,9.0,1.2857142857142858,25.0,3.571428571428572,9.0,17.0,2.4285714285714284,24,0,0.0,0.9622641509433962,32,131,0.15179606025492468,2,13,13,4,0,8,19,0.0220162224797219,110,0.12746234067207415,41,0.04750869061413674,14,10.987384289118692,12.715318655851679,191.78936610618808,-12.211010820544029,5.433947581216604,42.58661098843438,17.569287935358965,5017.0,-1.0,1.7215189873417722,18.0,136.0,79.0,0.5514705882352942,0.02205882352941177,0.125,1.2975337182516684,0.02710783336655372,8.0,0.0,0.028968713789107762,0.01969872537659328
926,William_L._Terry,1,0,0,0,0,0,22017,22017.txt,196,980,15,28,13.066666666666665,131,21,448.5,76.5,1028,174,131,21,7.0,1.0,0.0,7.0,7.0,0.0,0.0,5.0,9.0,9.0,4,0,0.0,1.0,4,35,0.17857142857142858,9,0,0,0,0,0,2,0.010204081632653059,29,0.1479591836734694,8,0.040816326530612235,11,8.653333333333336,11.35408163265306,191.05551020408168,-12.146938775510206,5.795918367346939,40.10748299319728,16.638181696985853,4547.0,-1.0,1.148148148148148,2.0,31.0,27.0,0.7096774193548387,0.0,0.0,0.3646422752776584,0.006817681988124038,2.0,0.0,0.0,0.04591836734693878
927,Graham_Benton,0,0,0,0,1,0,12367,12367.txt,366,1771,15,49,45.75,2120,358,0.0,0.0,2127,363,2127,363,3.0,1.0,0.0,4.0,4.0,10.0,10.0,1.0,11.0,11.0,2,0,0.06666666666666668,0.7333333333333333,8,64,0.17486338797814208,3,0,3,0,0,3,4,0.01092896174863388,56,0.15300546448087432,5,0.01366120218579235,12,13.560737704918035,11.471010928961745,191.17545533997958,-12.203715831566866,5.6848133097598526,43.5256830601093,21.220867158288602,4244.0,30.0,1.4857142857142858,7.0,52.0,35.0,0.5192307692307693,0.019230769230769232,0.17307692307692307,1.699673171197595,0.012252591894439209,2.0,0.0,0.0273224043715847,0.030054644808743168
